path,name,created_on,last_modified
https://www.zu.ac.ae/main/ar/photo_gallery/2016/_current_year/manarat, المعرض الفني لمشاريع التخرج لطالبات كلية الفنون والصناعات الإبداعية بجامعة زايد ,2019-04-14 13:55:47,2019-04-14 13:55:47
https://www.zu.ac.ae/main/ar/photo_gallery/2016/_current_year/alumni_reunion,جامعة زايد تنظم الملتقى السنوي لخريجات جامعة زايد,2019-04-14 13:55:42,2019-04-14 13:55:42
https://www.zu.ac.ae/main/ar/photo_gallery/2016/_current_year/globcom," جامعة زايد تستضيف الدورة الـ 14 لمؤتمر الاتصال الدولي ""غلوبكوم"" ",2019-04-14 13:55:13,2019-04-14 13:55:13
https://www.zu.ac.ae/main/ar/photo_gallery/2016/_current_year/Graduation2016, سمو الشيخ عبدالله بن زايد يشهد حفل تخريج جامعة زايد 2016 ,2019-04-14 13:55:08,2019-04-14 13:55:08
https://www.zu.ac.ae/main/ar/photo_gallery/2016/_current_year/nday2016,معالي الشيخة لبنى القاسمي تشهد احتفالات جامعة زايد باليوم الوطني ويوم الشهيد,2019-04-14 13:55:05,2019-04-14 13:55:05
https://www.zu.ac.ae/main/ar/photo_gallery/2017,2017,2018-10-30 11:14:03,2018-10-30 11:14:03
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year,Current Year,2019-04-14 12:00:03,2019-04-14 12:00:03
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/November,نوفمبر,2018-11-04 15:22:11,2018-11-04 15:22:11
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/November/Flagday-2017, معالي الشيخة لبنى القاسمي ترفع علم الدولة في احتفالات جامعة زايد ,2018-11-04 15:22:18,2018-11-04 15:22:18
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/November/Ittihad-Museum,صور من زيارة مجلس طالبات جامعة زايد لمتحف الإتحاد في دبي بحضور الاستاذ الدكتور رياض المهيدب مدير الجامعة,2018-11-04 15:22:16,2018-11-04 15:22:16
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/November/nd2017,احتفالات جامعة زايد باليوم الوطني الـ (46),2018-11-04 15:22:11,2018-11-04 15:22:11
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/April,أبريل,2018-10-30 11:14:23,2018-10-30 11:14:23
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/April/thinkScience,بالعلوم نفكر 2017,2018-10-30 11:14:23,2018-10-30 11:14:23
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/January,يناير,2018-10-30 11:14:20,2018-10-30 11:14:20
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/January/ehs17, جامعة زايد تحصل على استحقاق عالمي في إدارة الصحة والسلامة والبيئة بحرميها بأبوظبي ودبي ,2018-10-30 11:14:23,2018-10-30 11:14:23
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/January/tca17, توقيع مذكرة تعاون بين جامعة زايد وهيئة أبوظبي للسياحة والثقافة في مجال تكنولوجيا المعلومات ,2018-10-30 11:14:20,2018-10-30 11:14:20
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/February,February,2018-10-30 11:14:19,2018-10-30 11:14:19
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/February/kw-delegation," تعاون تدريبي بين جامعتي ""زايد"" و""الكويت"" ",2018-10-30 11:14:19,2018-10-30 11:14:19
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/March,مارس,2018-10-30 11:14:17,2018-10-30 11:14:17
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/March/cspot2017, معرض المهن بجامعة زايد يدعم التوطين ويوفر للطلبة خيارات مستقبلية مدروسة ,2018-10-30 11:14:18,2018-10-30 11:14:18
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/March/chrisP, جامعة زايد تستضيف البروفيسور كريستوفر بيساريدس في أبوظبي ,2018-10-30 11:14:17,2018-10-30 11:14:17
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May,مايو,2018-10-30 11:14:04,2018-10-30 11:14:04
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/book-fair,معرض أبوظبي الدولي للكتاب 2017,2018-10-30 11:14:16,2018-10-30 11:14:16
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/grad-2017,حفل تخريج جامعة زايد 2017,2018-10-30 11:14:10,2018-10-30 11:14:10
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/cace2017,معرض كلية الفنون والصناعات الإبداعية لمشاريع التخرج 2017,2018-10-30 11:14:09,2018-10-30 11:14:09
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/townh17,ملتقى الهيئة التدريسية والإدارية مع مدير الجامعة ونائبة,2018-10-30 11:14:07,2018-10-30 11:14:07
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/EOYL17,حفل غداء نهاية السنة الدراسية لشكر وتقدير الموظفين والهيئة التدريسية في جامعة زايد,2018-10-30 11:14:05,2018-10-30 11:14:05
